Segments,Image,Enhancement,Focus,Background
25.0,13.0,2.860161544964387,33.03,11.548298751919367
25.0,14.0,0.19358158823479557,2.41,12.449531083900942
25.0,15.0,0.8118176859064316,10.46,12.884666325445883
25.0,16.0,1.3671833520463328,18.03,13.187697153431237
25.0,17.0,211.47650671069437,2472.68,11.692457183353675
25.0,18.0,0.2326973658561942,2.82,12.11874483247372
25.0,19.0,0.44177882148734277,5.61,12.698662152053231
25.0,20.0,0.3047109377248347,3.59,11.7816578125
25.0,21.0,0.9483455122837563,11.69,12.32673097366038
25.0,22.0,173.8182277083875,2180.52,12.544829323989134
25.0,23.0,1.0363076817046235,12.74,12.293646206543565
25.0,24.0,1.5993292512649269,18.64,11.6548859375
25.0,0.0,0.9992677952736541,12.19,12.198932115751527
25.0,1.0,1.850823899017435,22.55,12.183763140281114
25.0,2.0,270.9357323411095,3423.45,12.635653372180007
25.0,3.0,0.47660849875537964,5.99,12.567967242804835
25.0,4.0,1.1321394356499679,13.64,12.0479859375
25.0,5.0,1.8759108837738596,22.42,11.951527225481318
25.0,6.0,0.3590995885682027,4.54,12.642732391039017
25.0,7.0,56.19631292459286,815.66,14.514475373046183
25.0,8.0,2.1957817355553635,27.96,12.733506043545022
25.0,9.0,2.142547245475812,27.88,13.012548525532502
25.0,10.0,0.9177609069403321,12.2,13.293222567817631
25.0,11.0,1.263397138683155,16.24,12.854232056380173
25.0,12.0,236.93156404749098,2709.24,11.434694279302335
25.0,13.0,1.9801370943765615,23.38,11.807263278081814
25.0,14.0,0.5325464069056104,6.47,12.149175951809127
25.0,15.0,0.935554175267423,12.1,12.933510768140478
25.0,16.0,1.2565608536254769,16.14,12.844582857592819
25.0,17.0,215.73432099299757,2504.17,11.607656994369856
25.0,18.0,0.4207303800466145,5.12,12.169313752509941
25.0,19.0,0.4864807269606447,6.19,12.72403952911532
25.0,20.0,0.6983087834151663,8.11,11.6137734375
25.0,21.0,1.347442522896599,16.73,12.416114020237018
25.0,22.0,181.97787541031695,2231.41,12.261985117524311
25.0,23.0,0.8078329280137311,9.79,12.118842474113155
25.0,24.0,0.5805604524993269,6.96,11.988415625
25.0,0.0,0.6925971330843302,8.56,12.359277263941172
25.0,1.0,1.731558566166274,21.1,12.185553761959133
25.0,2.0,270.09153002982714,3371.67,12.483434780896886
25.0,3.0,0.4710410116850786,5.91,12.546678215677783
25.0,4.0,0.9586532183667762,11.4,11.8916828125
25.0,5.0,2.894072006898279,35.43,12.242266230953975
25.0,6.0,0.3563475038172483,4.62,12.964872632780818
25.0,7.0,62.878462771776874,934.72,14.865503366274263
25.0,8.0,1.6989300819942381,21.57,12.69622583566282
25.0,9.0,3.0065361609360557,39.26,13.058216465215166
25.0,10.0,1.0329321339854107,13.46,13.030865782117406
25.0,11.0,1.8569648484749308,23.59,12.703525335643135
25.0,12.0,265.66586579068604,3051.37,11.48574353320997
25.0,13.0,2.5388576338434103,29.91,11.7808890113784
25.0,14.0,0.39226989840397336,4.83,12.312950903578882
25.0,15.0,0.7456123703130747,9.98,13.384971061852829
25.0,16.0,1.328650412502296,17.93,13.49489664947439
25.0,17.0,207.3034531978676,2328.4,11.231843773376905
25.0,18.0,0.43914012920187545,5.32,12.114584038741683
25.0,19.0,0.4015804957006379,5.02,12.500607110516162
25.0,20.0,0.6464888769089963,7.6,11.755809375
25.0,21.0,1.0985320762887063,13.72,12.489394070632702
25.0,22.0,174.79264986977563,2167.12,12.398233001299264
25.0,23.0,0.22656129379862278,2.69,11.873166660104728
25.0,24.0,0.6753886511350847,7.88,11.66735625
25.0,0.0,0.6699583657784164,8.08,12.0604509365473
25.0,1.0,1.6166352657860252,19.77,12.229103508012127
25.0,2.0,273.9432238950122,3386.83,12.363255246269539
25.0,3.0,0.4635591886376587,5.7,12.296164415921886
25.0,4.0,1.166509499900757,14.16,12.138778125
25.0,5.0,2.1463705767007326,26.33,12.26721996929013
25.0,6.0,0.5181725967269619,6.58,12.698471593369817
25.0,7.0,65.38907004304562,965.23,14.761335485649042
25.0,8.0,1.9276380568492575,24.48,12.699479507067208
25.0,9.0,2.069704065156462,26.36,12.736120319697626
25.0,10.0,0.37837298057180146,4.92,13.003042639473994
25.0,11.0,1.6905845578322998,21.33,12.616937674711602
25.0,12.0,241.42445038308992,2746.95,11.378093625733296
25.0,13.0,2.781330653042743,32.92,11.83606126225442
25.0,14.0,0.5586752561031206,6.83,12.22534902948935
25.0,15.0,0.36235463640575416,4.89,13.495066734910823
25.0,16.0,0.7953682266018701,10.46,13.151141383519036
25.0,17.0,206.12457904211914,2399.12,11.639174770660262
25.0,18.0,0.5724397992057342,6.77,11.826571124847435
25.0,19.0,0.4436599980279091,5.69,12.825136422693808
25.0,20.0,0.7222030416892243,8.4,11.631078125
25.0,21.0,0.842880975661558,10.6,12.575915587227843
25.0,22.0,200.42965594701647,2528.46,12.615199023583605
25.0,23.0,0.7633980985509263,9.26,12.129975195873854
25.0,24.0,0.7106168679689661,8.32,11.7081375
25.0,0.0,0.7367633173581157,8.91,12.093435965228913
25.0,1.0,1.6320104664535664,20.1,12.31609748415292
25.0,2.0,237.94451782473783,3032.24,12.743474939958267
25.0,3.0,0.6671268010699959,8.27,12.396443954486397
25.0,4.0,1.9558361245774516,23.74,12.13803125
25.0,5.0,2.4413689870024067,29.6,12.12434505295484
25.0,6.0,0.5617396393264174,7.29,12.977542422930037
25.0,7.0,70.6377442693665,1033.75,14.634527343596204
25.0,8.0,2.097631189620731,26.65,12.704807275877004
25.0,9.0,2.2654320193550435,29.12,12.854060396078586
25.0,10.0,0.8626082214457795,11.2,12.983878105437222
25.0,11.0,1.8633450492454817,23.84,12.794195047049097
25.0,12.0,236.0430028166635,2685.08,11.375384857671563
25.0,13.0,4.962225144511894,57.46,11.579482656797511
25.0,14.0,0.24826426964034506,3.02,12.164456868380645
25.0,15.0,0.6566563867703274,8.68,13.21848104256073
25.0,16.0,1.1330190275075782,14.81,13.071272097326666
25.0,17.0,225.17254868695,2584.55,11.478086538840111
25.0,18.0,0.35119189368389336,4.22,12.016222685932517
25.0,19.0,0.8294219450490296,10.49,12.647362494586401
25.0,20.0,0.2692410686475733,3.12,11.588128125
25.0,21.0,0.9990881149176282,12.52,12.531427221544154
25.0,22.0,207.34586923439056,2535.21,12.226961691405174
25.0,23.0,0.9912942206832707,12.0,12.105386826253001
25.0,24.0,1.669672655725219,19.73,11.8166875
30.0,0.0,1.6443771332207624,16.4,9.973381208408139
30.0,1.0,1.0065246652409459,10.5,10.431935115555731
30.0,2.0,266.5192423212507,2920.7,10.958683412732785
30.0,3.0,0.5427337474878583,5.87,10.815616362848932
30.0,4.0,0.8328495656242819,8.46,10.157896875
30.0,5.0,1.3320807551897402,14.23,10.682535532894995
30.0,6.0,0.8131283979239515,9.38,11.535693531241387
30.0,7.0,82.78513671887623,1129.58,13.644719870861058
30.0,8.0,1.9326317180145247,21.84,11.300652781605574
30.0,9.0,0.6561525894005601,7.44,11.338825938029057
30.0,10.0,1.2085963841527243,13.41,11.095515571479192
30.0,11.0,2.694230839811106,31.33,11.628550730343715
30.0,12.0,285.2060646540926,3008.64,10.54900429150754
30.0,13.0,3.754629641299083,39.88,10.621553604472616
30.0,14.0,0.5352133564256738,5.79,10.818115673845426
30.0,15.0,0.5254212721383559,6.04,11.495537619591323
30.0,16.0,0.9158262559477703,11.47,12.524209614551754
30.0,17.0,295.62646161902575,3121.49,10.558899169258632
30.0,18.0,0.6133549469284906,6.49,10.58114886412851
30.0,19.0,0.26926386883068687,2.82,10.472998149533446
30.0,20.0,0.31173446458306814,3.0,9.623575
30.0,21.0,0.9134085464397687,9.71,10.630511437458168
30.0,22.0,258.8731500786968,2800.07,10.816378597582583
30.0,23.0,1.4869982430141848,15.12,10.168135753376117
30.0,24.0,0.48392569207255004,4.68,9.67090625
30.0,0.0,0.6956292735273386,7.2,10.35034072601753
30.0,1.0,1.8598164279746805,20.05,10.780633883223748
30.0,2.0,262.45550070233975,2895.75,11.03329894877751
30.0,3.0,0.575136163216501,6.06,10.536635300602386
30.0,4.0,0.525368641903715,5.28,10.0500859375
30.0,5.0,1.4020444069812479,15.29,10.905503366274262
30.0,6.0,0.6224899130014545,7.25,11.646775069884642
30.0,7.0,83.3834418219665,1144.5,13.725746682940274
30.0,8.0,1.318390061201566,14.44,10.952752470569708
30.0,9.0,1.1889292802476334,13.84,11.64072601283515
30.0,10.0,1.9827816242700893,22.0,11.095523445804952
30.0,11.0,1.2569309627800125,14.17,11.273491082326077
30.0,12.0,283.13819986855066,2924.09,10.327430213787945
30.0,13.0,4.807024411996515,51.83,10.782137879444072
30.0,14.0,0.3025104293206363,3.29,10.875658096775464
30.0,15.0,0.5265259920478873,6.21,11.794289538958227
30.0,16.0,0.8597637617223431,10.85,12.619745659277925
30.0,17.0,316.20850995151517,3437.28,10.87029568093232
30.0,18.0,0.678594438670281,7.32,10.78700263789913
30.0,19.0,0.1678432170036028,1.81,10.783873380841765
30.0,20.0,0.45404700649963925,4.29,9.4483609375
30.0,21.0,1.457207508524813,15.85,10.87696838458207
30.0,22.0,251.268924846034,2769.33,11.021378794440727
30.0,23.0,0.5732532685700364,6.27,10.93757392023308
30.0,24.0,1.0644518598144912,10.45,9.817259375
30.0,0.0,0.9089835343127428,9.12,10.033185042120017
30.0,1.0,1.8455273890503172,19.58,10.609433442261507
30.0,2.0,267.45865644830945,2992.73,11.189505098625931
30.0,3.0,0.37198493716793013,3.96,10.645592346155361
30.0,4.0,0.5478131354020531,5.54,10.1129375
30.0,5.0,1.6476054599819436,17.23,10.457600692940668
30.0,6.0,0.5075582886259782,5.91,11.643982833969842
30.0,7.0,86.66911851767848,1201.18,13.859377140832317
30.0,8.0,1.7920461244795942,20.13,11.232969801960706
30.0,9.0,0.7994446081855123,9.15,11.445445883696209
30.0,10.0,0.6906901047415956,7.76,11.2351399661404
30.0,11.0,2.4931145808089896,29.05,11.652091814638371
30.0,12.0,293.4766649167625,3125.43,10.649671246899484
30.0,13.0,3.0003932836085565,31.71,10.568614512382377
30.0,14.0,0.6306745761744259,6.82,10.81381786684515
30.0,15.0,0.8869228491738665,10.11,11.398962163864718
30.0,16.0,0.8507003413980133,10.82,12.718932241426828
30.0,17.0,293.4707982625609,3152.33,10.741545730146855
30.0,18.0,0.666535973053907,7.41,11.117179416512462
30.0,19.0,0.5079720982118056,5.4,10.63050513799756
30.0,20.0,0.4209388119396663,4.0,9.50256875
30.0,21.0,1.3645101887853297,14.86,10.890354738375526
30.0,22.0,237.22816101635482,2583.72,10.891287058545611
30.0,23.0,1.591800964097341,16.5,10.365617543997795
30.0,24.0,0.5768400045766128,5.79,10.0374453125
30.0,0.0,1.0795574490103998,11.13,10.309780188356406
30.0,1.0,2.2691383541625987,24.67,10.871968187723926
30.0,2.0,303.64219322009836,3361.34,11.070068900350407
30.0,3.0,0.3940039147013168,4.15,10.532890271270523
30.0,4.0,0.5977205624977436,5.95,9.954484375
30.0,5.0,0.8622208398917228,9.38,10.87888342060711
30.0,6.0,0.6135506573230479,7.25,11.816465215165952
30.0,7.0,76.897415777596,1070.51,13.921274065908106
30.0,8.0,1.5024330753732675,16.7,11.115303752116224
30.0,9.0,3.4264972912218026,40.31,11.76420016536084
30.0,10.0,1.0531749334662424,12.04,11.432098901531557
30.0,11.0,1.8340562509419038,21.14,11.526364030079925
30.0,12.0,299.032335341772,3130.6,10.469101933146975
30.0,13.0,2.3709919845055043,26.1,11.0080507106579
30.0,14.0,0.7098799694333757,7.53,10.60742706405764
30.0,15.0,1.1131609014142443,12.99,11.669472026457735
30.0,16.0,1.3639781439617624,17.06,12.50753179259026
30.0,17.0,319.64944085651337,3453.92,10.805337218000709
30.0,18.0,0.4167583515332608,4.43,10.629661010275996
30.0,19.0,0.49567019348821706,5.33,10.75311783928501
30.0,20.0,0.3271713032215043,3.14,9.59741875
30.0,21.0,0.9932532601067201,10.85,10.92369935824245
30.0,22.0,260.4674972312953,2776.45,10.659487381392967
30.0,23.0,2.4251880309907317,25.3,10.43218079451947
30.0,24.0,0.4080815965574908,4.13,10.120525
30.0,0.0,1.9438064904820973,20.11,10.345680034750977
30.0,1.0,1.943475897392273,21.3,10.959744871845349
30.0,2.0,282.37567082766526,3122.26,11.057114059608645
30.0,3.0,0.5754367322380876,6.07,10.548509783849758
30.0,4.0,0.6860446827792299,6.87,10.013925
30.0,5.0,0.826556878007043,8.97,10.852247726288436
30.0,6.0,0.605745809281684,6.97,11.506476632938305
30.0,7.0,86.21616827395297,1204.46,13.970233473758809
30.0,8.0,1.553014676582883,17.18,11.062355210835072
30.0,9.0,2.5626430104866995,30.15,11.765197055002165
30.0,10.0,0.6295286628134192,7.23,11.484782865467144
30.0,11.0,2.535403802071097,28.91,11.402522933973778
30.0,12.0,282.4480312848536,2939.35,10.406693176896729
30.0,13.0,3.5418764299335,37.48,10.581961494547029
30.0,14.0,0.3949672264992751,4.29,10.861660695302964
30.0,15.0,1.0209743098017887,12.32,12.066904996259696
30.0,16.0,1.6460535699128194,20.92,12.70918540100004
30.0,17.0,311.9478024296383,3295.03,10.562760738611756
30.0,18.0,0.5480978493431449,5.87,10.709766526241191
30.0,19.0,0.26679633525749963,2.88,10.794750974447814
30.0,20.0,0.6077459632406512,5.77,9.4940984375
30.0,21.0,1.4351242248057465,15.4,10.73077837710146
30.0,22.0,243.56668967739265,2659.67,10.919678727508957
30.0,23.0,2.1288246967126643,22.84,10.728924760817355
30.0,24.0,0.7956011578572889,8.03,10.092996875
